app_id,title,date_release,win,mac,linux,rating,positive_ratio,user_reviews,price_final,price_original,discount,steam_deck
1281610,HEX Hacking Simulator,2020-07-31,True,False,False,Mostly Positive,70,17,9.99,9.99,0.0,True
1204700,Pangea Survival,2020-08-21,True,False,False,Mostly Positive,71,67,9.99,9.99,0.0,True
1166290,Death and Taxes,2020-02-20,True,True,True,Very Positive,88,3454,12.99,12.99,0.0,True
396820,Mass Destruction,2015-08-24,True,False,False,Mixed,60,10,4.99,4.99,0.0,True
1333490,Dead Event,2021-11-08,True,False,False,Very Positive,86,100,2.99,2.99,0.0,True
453510,One Man Is Not No Man,2016-03-18,True,False,False,Very Positive,89,64,0.0,0.0,0.0,True
1176170,GIRLS BATTLEGROUNDS | 性感大逃杀,2019-11-18,True,False,False,Mixed,60,53,0.99,0.99,0.0,True
253750,Ikaruga,2014-02-18,True,False,False,Very Positive,94,1851,9.99,9.99,0.0,True
1454410,Dato of Srivijaya,2020-12-14,True,False,False,Mostly Negative,35,14,0.0,0.0,0.0,True
986990,aMAZE Christmas,2018-12-04,True,False,False,Very Positive,90,64,1.99,1.99,0.0,True
2205460,İBLİS2:sorcery,2022-11-28,True,False,False,Mostly Negative,30,23,15.99,15.99,0.0,True
609110,Blazing Chrome,2019-07-11,True,False,False,Very Positive,90,919,16.99,16.99,0.0,True
403510,Fairy Tale Mysteries 2: The Beanstalk,2015-10-08,True,True,True,Mostly Positive,74,161,9.99,9.99,0.0,True
985430,Terrible Laboratory,2019-03-28,True,False,False,Mostly Positive,79,318,5.49,10.99,50.0,True
1560250,Rising Front,2023-01-14,True,True,False,Very Positive,88,681,14.99,14.99,0.0,True
253050,Camtasia - Subscription,2015-08-29,True,False,False,Mostly Positive,72,378,0.0,0.0,0.0,True
1771050,Generation Zero® - Resistance Weapons Pack,2022-05-12,True,False,False,Mixed,60,25,3.99,3.99,0.0,True
594680,Shuyan Saga™,2017-08-08,True,True,False,Very Positive,87,244,19.99,19.99,0.0,True
861520,#AkiRobots,2020-12-04,True,True,True,Positive,93,15,7.99,7.99,0.0,True
701870,Swarm Queen,2017-12-19,True,False,False,Very Positive,88,168,7.49,7.49,0.0,True
1543270,Clash of Irons,2022-10-16,True,False,False,Mixed,62,61,0.0,0.0,0.0,True
498940,WarBirds Dawn of Aces World War I Air Combat,2016-07-19,True,True,False,Mixed,50,10,14.99,14.99,0.0,True
1500980,Doomsday Vault,2021-08-05,True,True,False,Positive,80,20,8.99,8.99,0.0,True
1321270,Duck Life: Adventure,2020-06-22,True,True,False,Very Positive,91,258,5.99,5.99,0.0,True
818760,Woodways,2018-04-02,True,True,False,Very Positive,97,86,0.0,0.0,0.0,True
1180380,Stay Out,2019-11-27,True,False,False,Mixed,57,16758,0.0,0.0,0.0,True
1553060,A Total War Saga: TROY - Rhesus & Memnon,2021-12-14,True,True,False,Positive,88,26,9.99,9.99,0.0,True
78000,Bejeweled® 3,2010-12-07,True,True,False,Overwhelmingly Positive,96,3750,4.99,4.99,0.0,True
405580,RollerCoaster Tycoon World™: Deluxe Edition,2016-03-30,True,False,False,Mostly Negative,32,68,4.99,4.99,0.0,True
656830,Body of Evidence,2022-10-31,True,False,False,Mixed,43,16,19.99,19.99,0.0,True
912540,Monster Hunter: World Original Soundtrack,2018-08-09,False,False,False,Very Positive,94,135,24.99,24.99,0.0,True
306290,762 Hard Life,2015-10-01,True,False,False,Very Positive,80,381,0.0,0.0,0.0,True
1104330,Founders' Fortune,2020-12-18,True,True,False,Very Positive,83,1615,21.99,21.99,0.0,True
1937780,Total War: PHARAOH,2023-10-11,True,True,False,Mixed,60,576,60.0,0.0,0.0,True
432290,Elemental Heroes,2016-03-03,True,True,True,Mixed,59,166,0.0,0.0,0.0,True
2121840,江山如画,2022-08-31,True,False,False,Mostly Positive,70,10,6.0,6.0,0.0,True
1978850,AV-Racer,2022-05-20,True,False,False,Positive,100,15,2.99,2.99,0.0,True
440690,Mesel,2016-02-23,True,False,False,Mostly Positive,78,52,4.99,4.99,0.0,True
916030,A Summer with the Shiba Inu,2019-08-23,True,True,True,Positive,95,24,8.99,8.99,0.0,True
395930,Farm Frenzy: Heave Ho,2015-08-26,True,True,False,Very Positive,88,81,4.99,4.99,0.0,True
1628270,Recursive Hate - Spider Hell,2021-08-01,True,False,False,Very Positive,88,59,0.0,0.0,0.0,True
364640,FreeCell Quest,2015-10-19,True,True,True,Very Positive,80,249,9.99,9.99,0.0,True
553210,Warhammer 40000: Space Wolf,2017-09-21,True,False,False,Mostly Positive,70,852,17.99,17.99,0.0,True
1015720,Alternate DiMansion Diary,2019-05-23,True,False,False,Very Positive,87,346,4.99,9.99,50.0,True
1854290,Kakureza Library,2022-01-24,True,False,False,Mostly Positive,78,19,9.99,9.99,0.0,True
2251410,Hike Isle,2023-01-13,True,False,True,Mixed,60,10,0.74,2.99,75.0,True
1897740,Chrono Survival,2022-12-09,True,False,False,Mostly Positive,75,61,2.99,2.99,0.0,True
568800,Summer times Afternoon,2016-12-23,True,False,False,Mostly Positive,73,19,7.99,7.99,0.0,True
1479960,Arcus,2020-12-31,True,False,False,Positive,97,34,0.0,0.0,0.0,True
365670,Blender,2015-04-24,True,True,True,Overwhelmingly Positive,97,41470,0.0,0.0,0.0,True
488210,JDM Tuner Racing,2016-06-07,True,False,False,Mixed,62,138,0.28,0.99,71.0,True
426290,The Away Team: Lost Exodus,2016-07-22,True,True,True,Mostly Positive,71,57,8.0,8.0,0.0,True
1120050,Hyacinthus,2019-07-28,True,False,False,Positive,82,17,0.0,0.0,0.0,True
1715730,Boo Men,2022-09-15,True,False,False,Very Positive,87,1022,7.99,7.99,0.0,True
1564110,Beside Myself,2021-07-27,True,False,False,Mixed,69,208,6.99,6.99,0.0,True
805400,Mahjong Solitaire,2018-05-11,True,False,False,Mixed,64,31,1.99,1.99,0.0,True
705770,The Donnerwald Experiment,2019-10-31,True,False,False,Positive,100,15,13.99,13.99,0.0,True
209771,Darwinia Soundtrack,2012-04-24,False,False,False,Positive,100,10,3.99,3.99,0.0,True
740141,DRAGON BALL XENOVERSE 2 - Extra Pass,2018-12-18,True,False,False,Mostly Positive,77,45,29.99,29.99,0.0,True
502650,Autumn Park Mini Golf,2016-09-16,True,False,False,Mostly Positive,77,36,1.99,1.99,0.0,True
1089671,The Fisherman - Fishing Planet: Predator Boat Pack,2019-10-17,True,False,False,Mixed,60,20,4.99,4.99,0.0,True
1824390,Prototype Blocks 2,2021-12-02,True,False,False,Positive,100,11,3.29,10.99,70.0,True
1231520,Farmtale,2020-04-13,True,False,False,Mixed,69,231,4.99,4.99,0.0,True
1464610,Dark Side of War,2020-12-04,True,False,False,Mostly Positive,77,49,0.28,0.99,71.0,True
1084680,Space Engineers - Style Pack,2019-06-06,True,False,False,Mostly Positive,71,173,4.99,4.99,0.0,True
689860,Ni no Kuni™ II: Revenant Kingdom - Season Pass,2018-03-23,True,False,False,Mixed,60,40,19.99,19.99,0.0,True
1094000,Survive on Raft,2019-07-05,True,False,False,Mixed,66,672,9.99,9.99,0.0,True
758500,Loot Box Quest,2017-12-13,True,False,False,Very Positive,93,394,0.99,0.99,0.0,True
997750,WhiteLily 1：丽丽公主 - Mayo's Grace,2018-12-25,True,False,False,Positive,97,44,0.99,0.99,0.0,True
898580,Premium Bowling,2019-10-18,True,False,False,Very Positive,95,329,19.99,19.99,0.0,True
1415920,PBA Pro Bowling 2021,2020-12-29,True,False,False,Mostly Positive,75,73,14.99,14.99,0.0,True
1559960,Grey Bones,2021-04-10,True,False,False,Positive,100,16,9.99,9.99,0.0,True
1162070,Nyakori's Rabbit Doll,2020-02-02,True,False,False,Overwhelmingly Positive,96,903,2.99,2.99,0.0,True
537590,Bridge to Nowhere,2016-10-04,True,False,False,Mixed,45,11,0.0,0.0,0.0,True
925826,SENRAN KAGURA Burst Re:Newal - 'Yumi' Character and Campaign,2019-01-29,True,False,False,Positive,80,15,5.99,5.99,0.0,True
1315270,PEE WAR！,2020-08-03,True,False,False,Positive,97,42,1.99,1.99,0.0,True
998480,Gangsta Sniper 2: Revenge,2019-02-03,True,False,False,Mixed,45,11,0.5,2.99,83.0,True
485950,Rise of the Ancients,2016-05-31,True,False,False,Mostly Negative,39,240,0.29,0.99,70.0,True
1429755,Train Simulator: Cornish Main Line: Plymouth – Penzance Route Add-On,2021-01-07,True,False,False,Mostly Negative,27,11,34.99,34.99,0.0,True
1051620,Mortal Kombat 11 Shao Kahn,2019-04-23,True,False,False,Mostly Positive,78,160,2.99,5.99,50.0,True
279260,Richard & Alice,2014-06-05,True,False,False,Mostly Positive,75,286,5.99,5.99,0.0,True
536470,Magnetized,2016-10-16,True,False,False,Positive,82,35,2.99,2.99,0.0,True
1705560,Kitty Adventure,2021-08-11,True,False,False,Positive,80,26,0.99,0.99,0.0,True
2175430,Lost in Play Soundtrack,2022-10-24,False,False,False,Positive,100,13,0.0,0.0,0.0,True
1005330,The Polynesian Cultural Center VR Experience,2019-06-06,True,False,False,Mostly Positive,78,14,0.0,0.0,0.0,True
1378040,Tear and the Library of Labyrinths,2020-11-06,True,False,False,Very Positive,90,248,13.99,19.99,30.0,True
1192020,Cyber Fight Challenge,2020-09-10,True,False,False,Mixed,45,37,9.99,9.99,0.0,True
2101430,Dead Cells: Return to Castlevania,2023-03-06,True,True,True,Very Positive,90,702,10.0,0.0,0.0,True
759060,Ground Runner: Trials,2018-10-25,True,False,False,Mostly Positive,70,31,9.99,9.99,0.0,True
838310,Bloodstained: Curse of the Moon,2018-05-24,True,False,False,Very Positive,94,3075,9.99,9.99,0.0,True
799330,Ancestors Legacy - Digital Artbook,2018-05-22,True,False,False,Positive,90,11,4.99,4.99,0.0,True
222660,Retro/Grade,2013-03-20,True,False,False,Very Positive,85,207,9.99,9.99,0.0,True
381880,Red Rope: Don't Fall Behind,2016-07-21,True,True,True,Very Positive,84,76,7.99,7.99,0.0,True
924330,The Messenger Soundtrack - Disc I: The Past [8-Bit],2018-08-15,False,False,False,Positive,100,17,4.99,4.99,0.0,True
576260,Winds Of Trade,2017-02-13,True,False,True,Mixed,62,142,11.99,11.99,0.0,True
1842988,Capcom Arcade 2nd Stadium: Street Fighter Alpha 3,2022-07-21,True,False,False,Positive,90,10,0.99,1.99,50.0,True
1587260,Way Back Witness,2021-05-29,True,False,False,Very Positive,98,60,4.99,4.99,0.0,True
1390650,SimpleProject,2021-04-13,True,False,False,Negative,0,11,0.99,0.99,0.0,True
1463730,Arid,2021-06-29,True,False,False,Very Positive,86,1545,0.0,0.0,0.0,True
849300,Shadow of the Tomb Raider - Spectre Gear,2018-11-13,True,False,False,Mostly Positive,72,48,0.0,0.0,0.0,True
563500,The 8th Day,2019-07-19,True,False,False,Mostly Negative,27,18,0.99,0.99,0.0,True
2148904,Cities: Skylines - African Vibes,2022-12-13,True,True,True,Mixed,46,13,3.99,3.99,0.0,True
598490,Healer's Quest,2018-04-18,True,False,False,Very Positive,88,186,14.99,14.99,0.0,True
502470,Airport Simulator 3: Day & Night,2021-03-04,True,False,False,Mostly Negative,21,32,14.99,14.99,0.0,True
1235764,The Sims™ 4 Holiday Celebration Pack,2020-06-18,True,False,False,Mostly Positive,77,389,0.0,0.0,0.0,True
338420,Alum,2015-05-15,True,True,True,Mostly Positive,71,39,4.99,4.99,0.0,True
672690,The Nothing,2017-08-30,True,False,False,Positive,83,12,4.99,4.99,0.0,True
735000,Friday the 13th: The Game - Costume Party Counselor Clothing Pack,2017-10-26,True,False,False,Very Positive,93,206,1.99,1.99,0.0,True
366910,The Long Journey Home,2017-05-30,True,True,False,Mixed,59,1226,9.99,9.99,0.0,True
1997790,Soul Night,2022-05-28,True,False,False,Positive,90,10,2.49,24.99,90.0,True
1825460,PC Virtual LAB,2022-07-18,True,False,False,Mostly Negative,36,77,0.0,0.0,0.0,True
1241287,Monster Hunter World: Iceborne - MHW:I Room Decor: Intimate Decor Set,2020-03-11,True,False,False,Positive,100,29,9.99,9.99,0.0,True
1094720,Clive 'N' Wrench,2023-02-23,True,False,False,Mixed,56,23,25.49,29.99,15.0,True
1307480,Street Sniper,2020-05-13,True,True,True,Mixed,50,22,0.99,0.99,0.0,True
1280180,Get Over Here!,2020-05-16,True,False,False,Positive,88,17,0.0,0.0,0.0,True
1788270,Simkea,2021-11-30,True,False,False,Mostly Positive,72,18,0.0,0.0,0.0,True
1557480,Project MIKHAIL: A Muv-Luv War Story,2021-11-01,True,False,False,Mixed,56,597,19.99,19.99,0.0,True
1495870,PowerNap: Ultimate Game Updater,2021-06-04,True,False,False,Positive,81,16,3.99,3.99,0.0,True
3800,Advent Rising,2006-09-14,True,False,False,Very Positive,80,351,9.99,9.99,0.0,True
1990770,Warface — 'Asgard' set,2022-05-20,True,False,False,Mixed,50,10,24.99,24.99,0.0,True
1597400,LOST EGG 2: Be together,2021-04-29,True,False,False,Very Positive,90,154,2.99,2.99,0.0,True
777020,Mumps,2018-01-22,True,False,False,Mostly Positive,75,24,3.99,3.99,0.0,True
1538970,Hammerwatch II,2023-08-15,True,False,False,Mixed,64,1198,25.0,0.0,0.0,True
774191,Car Puzzler,2018-01-25,True,True,True,Mostly Positive,78,23,4.99,4.99,0.0,True
394540,Spaceport Hope,2016-04-15,True,False,False,Mostly Positive,76,388,1.99,1.99,0.0,True
73190,Pride of Nations,2011-06-07,True,False,False,Mixed,45,99,19.99,19.99,0.0,True
1066200,The Brink 尘与土,2019-05-11,True,False,False,Mixed,68,16,0.0,0.0,0.0,True
700230,Supreme Ruler: The Great War DLC,2017-08-31,True,False,False,Positive,90,10,19.99,19.99,0.0,True
1267930,Deadly Dozen: Pacific Theater,2020-12-04,True,False,False,Positive,90,32,9.99,9.99,0.0,True
1508910,RealRTCW - Supporter Pack,2021-06-30,True,False,False,Very Positive,100,73,2.99,2.99,0.0,True
1226530,Trap Legend,2020-07-17,True,False,False,Very Positive,95,480,9.99,9.99,0.0,True
1892850,A Wholesome Game About Farming,2022-12-15,True,True,False,Positive,100,30,0.0,0.0,0.0,True
1635790,ChessCraft,2021-12-16,True,False,True,Positive,92,28,3.99,3.99,0.0,True
395170,DISTRAINT: Deluxe Edition,2015-10-21,True,False,False,Very Positive,93,5979,4.99,4.99,0.0,True
2203420,Construction Simulator - Kramer Pack,2022-12-15,True,False,False,Positive,80,10,6.99,6.99,0.0,True
433400,Kim,2016-10-24,True,True,False,Mostly Positive,78,38,4.49,14.99,70.0,True
210770,Sanctum 2,2013-05-15,True,True,True,Very Positive,92,7128,14.99,14.99,0.0,True
881040,Bug Academy,2020-01-14,True,False,False,Very Positive,95,206,9.99,9.99,0.0,True
1011090,ANDROMALIUS,2019-05-09,True,False,False,Mostly Positive,76,69,4.99,4.99,0.0,True
1676150,Endless Boss Fight,2021-08-25,True,False,False,Positive,100,33,2.99,2.99,0.0,True
844930,Fox Hime Zero,2018-05-23,True,True,False,Overwhelmingly Positive,97,4151,1.99,1.99,0.0,True
325955,Train Simulator: D&RGW SD50 Loco Add-On,2015-08-06,True,False,False,Mixed,50,10,19.99,19.99,0.0,True
2360070,Spaceship Racer: Portal,2023-05-03,True,False,False,Positive,92,14,0.0,0.0,0.0,True
556470,Tom Clancy’s The Division™ - Survival,2016-11-22,True,False,False,Very Positive,81,417,9.99,9.99,0.0,True
994870,Mysteries of Neverville: The Runestone of Light,2018-12-21,True,False,False,Mixed,65,26,3.74,4.99,25.0,True
814251,Injustice™ 2 - Infinite Transforms,2018-03-27,True,False,False,Mixed,43,30,1.99,9.99,80.0,True
208807,Tomb Raider: Aviatrix Skin,2013-03-26,True,True,True,Very Positive,82,105,0.99,0.99,0.0,True
853480,Pestis,2018-05-10,True,False,False,Very Positive,83,80,24.99,24.99,0.0,True
38150,Farm Frenzy 3,2010-02-18,True,False,False,Positive,96,31,9.99,9.99,0.0,True
2056220,Bloody Hell,2023-01-27,True,False,False,Overwhelmingly Positive,98,850,0.0,0.0,0.0,True
2387940,Call of Duty®: Modern Warfare® II - Demon Deer: Pro Pack,2023-05-19,True,False,False,Mixed,56,209,20.0,0.0,0.0,True
1931980,Local Paper Small Town,2022-05-17,True,False,False,Positive,91,12,0.0,0.0,0.0,True
942390,Captain ToonHead vs the Punks from Outer Space,2021-11-11,True,False,False,Positive,100,15,12.49,24.99,50.0,True
673880,Warhammer 40000: Mechanicus,2018-11-15,True,True,True,Very Positive,92,8735,29.99,29.99,0.0,True
855860,Superfighters Deluxe,2018-11-30,True,False,False,Very Positive,90,2193,9.99,9.99,0.0,True
1360190,曙光之诗,2020-07-30,True,False,False,Positive,91,12,0.0,0.0,0.0,True
2175250,Volley Court,2022-11-25,True,False,False,Very Positive,98,55,4.55,5.99,24.0,True
369570,Spectra,2015-07-10,True,True,True,Mixed,60,25,7.49,7.49,0.0,True
367010,Vernon's Legacy,2016-09-23,True,False,False,Mixed,48,78,11.99,11.99,0.0,True
269210,Hero Siege,2014-01-29,True,True,True,Mostly Positive,75,27118,6.99,6.99,0.0,True
964220,Vampire Bloody Star X,2018-11-08,True,False,False,Positive,100,10,2.49,4.99,50.0,True
630140,Sky Clash: Lords of Clans 3D,2018-09-05,True,True,False,Mostly Positive,78,194,0.0,0.0,0.0,True
839310,Signal Simulator,2018-04-29,True,False,True,Very Positive,84,790,19.99,19.99,0.0,True
1496920,墨心-波云诡船-大结局,2020-12-16,True,False,False,Mixed,68,93,0.0,0.0,0.0,True
438300,Shepherds of the Abyss,2016-11-18,True,False,False,Mixed,47,19,5.99,5.99,0.0,True
259510,Shufflepuck Cantina Deluxe,2013-12-06,True,True,True,Very Positive,88,212,9.99,9.99,0.0,True
2096680,Lightspeed Dating,2022-11-30,True,True,False,Mixed,60,23,0.0,0.0,0.0,True
739360,Poly Island,2018-12-28,True,True,False,Positive,84,19,10.99,10.99,0.0,True
1529570,MorphVOX Pro 5 - Voice Changer,2021-02-10,True,False,False,Mixed,50,96,39.99,39.99,0.0,True
461620,Predynastic Egypt,2016-10-10,True,True,True,Very Positive,91,1594,9.99,9.99,0.0,True
1600840,Was It Worth It?,2021-06-23,True,False,False,Positive,96,26,4.99,4.99,0.0,True
2078510,VIVIDLOPE,2023-05-19,True,False,False,Very Positive,100,113,9.99,9.99,0.0,True
997030,Earth Atlantis,2019-01-29,True,False,False,Mostly Positive,73,23,14.99,14.99,0.0,True
1088150,Scribble It!,2020-10-20,True,True,True,Very Positive,85,6587,0.0,0.0,0.0,True
837800,Red Riding Hood - Star Crossed Lovers,2018-04-04,True,False,False,Mostly Positive,71,49,1.99,1.99,0.0,True
699480,The Doorbreaker,2017-10-17,True,False,False,Mostly Negative,36,25,0.49,4.99,90.0,True
1460090,The Life and Suffering of Sir Brante — Chapter 1&2,2020-12-01,True,False,False,Overwhelmingly Positive,96,2011,0.0,0.0,0.0,True
2145960,Pixel chan,2022-10-05,True,False,False,Positive,80,10,0.99,0.99,0.0,True
1611470,Fuga: Melodies of Steel - Deluxe Edition Upgrade Pack,2021-07-28,True,False,False,Positive,90,21,19.99,19.99,0.0,True
1368770,The Line,2020-08-04,True,False,False,Mixed,60,25,0.99,0.99,0.0,True
372940,Lost Lands: The Four Horsemen,2015-07-14,True,True,False,Very Positive,94,206,6.99,6.99,0.0,True
22000,World of Goo,2008-10-13,True,True,True,Very Positive,94,3709,14.99,14.99,0.0,True
1384350,Bricks Frenzy,2020-08-17,True,False,False,Positive,83,12,5.99,5.99,0.0,True
1385540,Beat Me If You Can,2020-09-10,True,False,False,Positive,80,10,1.99,1.99,0.0,True
319016,Hyperdimension Neptunia Re;Birth1 Histoire Battle Entry,2015-01-29,True,False,False,Positive,100,31,0.99,0.99,0.0,True
1266480,MiNNaDe Counter Fight,2020-05-01,True,False,False,Mixed,61,13,14.99,14.99,0.0,True
1011420,Bus Mechanic Simulator,2020-05-14,True,False,False,Mixed,61,94,24.99,24.99,0.0,True
506470,Quip Anomaly,2016-08-08,True,True,True,Positive,84,13,1.99,1.99,0.0,True
1656370,Destiny 2: Bungie 30th Anniversary Pack,2021-12-07,True,False,False,Mixed,47,1524,25.0,0.0,0.0,True
259960,YOU DON'T KNOW JACK Vol. 3,2013-11-05,True,False,False,Positive,88,44,2.99,2.99,0.0,True
680310,Poker World - Single Player,2017-08-27,True,False,False,Mixed,46,312,0.0,0.0,0.0,True
471010,Seven: Enhanced Edition,2017-12-01,True,False,False,Mostly Positive,77,941,29.99,29.99,0.0,True
1288790,BeachHead,2020-12-15,True,True,False,Mixed,60,51,19.99,19.99,0.0,True
485430,NAL Is Alive,2016-12-17,True,False,False,Mixed,69,13,0.28,0.99,71.0,True
1691800,Lost Island - ARK Expansion Map,2021-12-14,True,True,True,Mixed,65,1236,0.0,0.0,0.0,True
2355750,Aker Fern: Rdzeń Szatrisa/ The Shatris Core,2023-05-15,True,True,True,Positive,94,18,0.0,0.0,0.0,True
673430,Mahjong Magic Islands,2017-10-24,True,False,False,Mostly Positive,71,76,0.0,0.0,0.0,True
1262720,Ruin Raiders,2021-10-14,True,False,False,Mostly Positive,70,37,7.99,19.99,60.0,True
311720,Sproggiwood,2014-10-24,True,True,True,Very Positive,80,299,7.49,14.99,50.0,True
1020100,Liftoff® - Night Fever,2019-02-18,True,True,True,Positive,91,24,5.99,5.99,0.0,True
329980,ASA: A Space Adventure - Remastered Edition,2015-03-04,True,False,False,Mixed,56,37,1.49,9.99,85.0,True
1220900,Astonia Remastered,2020-02-18,True,False,False,Very Positive,84,119,0.0,0.0,0.0,True
1622920,Fire Dogs,2022-10-17,True,True,True,Mostly Positive,77,31,2.99,2.99,0.0,True
1154300,The Equinox Hunt,2020-10-22,True,False,True,Positive,95,21,9.99,9.99,0.0,True
2315620,Root Connections,2023-05-25,True,False,False,Mixed,66,15,0.0,0.0,0.0,True
891040,Pool 2D - Poolians,2019-12-10,True,False,False,Very Positive,87,6630,0.0,0.0,0.0,True
1194870,Winter Worm Summer Grass,2019-12-09,True,True,False,Very Positive,92,52,0.0,0.0,0.0,True
282900,Hyperdimension Neptunia Re;Birth1,2015-01-29,True,False,False,Very Positive,94,9686,14.99,14.99,0.0,True
528550,Drunkn Bar Fight,2016-11-28,True,False,False,Mostly Positive,74,832,13.99,13.99,0.0,True
2119590,Deducto 2,2023-06-16,True,False,False,Positive,81,38,4.99,4.99,0.0,True
347150,Jason Voorhees,2015-05-12,True,False,False,Very Positive,94,137,1.74,4.99,65.0,True
1420500,Fisher Online - Siberia: Enisey,2020-12-29,True,False,False,Mostly Positive,78,19,4.99,4.99,0.0,True
1299790,Be Hero,2021-03-30,True,False,False,Positive,87,32,12.99,12.99,0.0,True
1005060,Fabulous - New York to LA,2019-10-01,True,True,False,Mostly Positive,77,27,12.99,12.99,0.0,True
1878580,Infinite Construction,2022-03-03,True,True,True,Mixed,50,10,9.99,9.99,0.0,True
509190,Rollout,2016-09-14,True,True,False,Mixed,57,78,0.0,0.0,0.0,True
378800,Police Tactics: Imperio,2016-09-07,True,True,False,Mixed,57,296,24.99,24.99,0.0,True
1861610,Endorphin Vice,2022-02-17,True,False,False,Mostly Positive,72,44,2.49,4.99,50.0,True
464700,Maui,2016-04-26,True,False,False,Mixed,50,379,0.0,0.0,0.0,True
1162602,TEKKEN 7 - DLC13: Frame Data Display,2019-12-10,True,False,False,Overwhelmingly Negative,14,605,1.49,2.99,50.0,True
1327440,Flewfie's Adventure,2021-09-23,True,False,False,Positive,100,18,9.99,9.99,0.0,True
1394750,Mahjong World Contest 2,2020-09-04,True,False,False,Positive,83,12,4.99,4.99,0.0,True
1011630,Border Force,2019-02-07,True,False,False,Mixed,61,26,9.99,9.99,0.0,True
424260,Feelings Adrift,2016-02-29,True,False,False,Mixed,64,73,6.99,6.99,0.0,True
1141290,Tactical Nexus,2019-11-11,True,False,False,Very Positive,94,75,19.99,19.99,0.0,True
379870,Alteil: Horizons,2016-10-27,True,False,False,Mixed,46,102,0.0,0.0,0.0,True
797040,Reboant - Endless Dawn,2018-04-13,True,False,False,Mixed,42,28,1.99,1.99,0.0,True
728301,Mi-8MTV2: Oilfield Campaign,2017-12-08,True,False,False,Mostly Positive,71,21,9.99,9.99,0.0,True
1981570,Land of the Vikings,2022-11-08,True,False,False,Very Positive,82,905,15.99,19.99,20.0,True
491240,Lil Big Invasion,2016-08-04,True,False,False,Positive,94,19,2.99,2.99,0.0,True
947970,Roads of Rome: New Generation 2,2018-11-02,True,False,False,Mixed,68,22,2.49,4.99,50.0,True
1467020,Aefen Fall,2020-12-04,True,False,False,Mixed,64,57,6.99,6.99,0.0,True
2349820,Hero's Land,2023-05-17,True,False,False,Mixed,50,14485,0.0,0.0,0.0,True
900050,Amber's Airline - High Hopes,2018-09-03,True,True,False,Very Positive,86,98,12.99,12.99,0.0,True
1874973,Dread Hunger Fine Rings,2022-01-26,True,False,False,Very Positive,89,79,2.99,2.99,0.0,True
1218010,HGFaceDD,2022-03-25,True,False,False,Very Positive,96,175,6.99,6.99,0.0,True
434063,OMSI 2 Add-On London,2020-12-10,True,False,False,Mixed,55,272,29.99,29.99,0.0,True
776180,CryPixels,2020-05-22,True,True,False,Positive,85,20,19.99,19.99,0.0,True
406720,Alekhine's Gun,2016-03-11,True,False,False,Mixed,63,271,14.99,14.99,0.0,True
1621740,American Truck Simulator - Goodyear Tires Pack,2021-05-10,True,True,True,Very Positive,86,111,2.99,2.99,0.0,True
758090,Monobeno,2018-01-26,True,False,False,Very Positive,94,470,7.74,24.99,69.0,True
1319850,ValiDate: Struggling Singles in your Area,2022-09-28,True,True,True,Mostly Positive,78,41,14.99,14.99,0.0,True
330990,Demon Hunter: Chronicles from Beyond,2014-12-04,True,True,True,Mixed,64,241,9.99,9.99,0.0,True
602930,Wordlase,2017-04-29,True,False,True,Mixed,56,39,2.99,2.99,0.0,True
374120,Fork Truck Challenge,2015-07-24,True,False,False,Mostly Negative,20,10,7.99,7.99,0.0,True
763693,Monster Hunter: World - Face Paint: Eye Shadow,2018-08-09,True,False,False,Positive,100,15,0.99,0.99,0.0,True
377520,Pike and Shot : Campaigns,2015-08-13,True,False,False,Mostly Positive,74,250,9.59,39.99,76.0,True
1780790,Chill Corner - Extras,2021-12-17,True,False,False,Positive,88,25,0.99,0.99,0.0,True
1110770,About Love Hate And The Other Ones 2,2020-05-08,True,True,False,Positive,96,27,9.99,9.99,0.0,True
1998956,Train Sim World®: DB G6 Diesel Shunter Add-On - TSW2 & TSW3 compatible,2022-09-06,True,False,False,Positive,81,11,19.99,19.99,0.0,True
1262190,Without A Voice,2020-03-20,True,True,True,Very Positive,96,238,0.0,0.0,0.0,True
2183200,CHAQS,2022-11-01,True,False,False,Mostly Positive,70,10,9.99,9.99,0.0,True
2326100,Reclusive,2023-03-27,True,False,False,Positive,92,13,6.99,6.99,0.0,True
1813690,Parametric Creature: Lab,2021-12-03,True,True,False,Positive,100,24,3.99,3.99,0.0,True
1030090,Legend of GBC Tycoon GBC土豪金传说,2019-03-15,True,False,False,Positive,80,46,0.0,0.0,0.0,True
1777820,Toilet Flushing Simulator,2021-10-21,True,True,True,Positive,97,35,0.99,0.99,0.0,True
1451940,NEEDY STREAMER OVERLOAD,2022-01-21,True,True,False,Overwhelmingly Positive,95,26629,16.0,0.0,0.0,True
1189350,Town Defence,2019-12-28,True,False,False,Mixed,69,13,0.0,0.0,0.0,True
772430,Hero of the Kingdom III,2018-08-30,True,True,True,Very Positive,80,1003,9.99,9.99,0.0,True
289731,Hello my name is... Nina. DLC,2014-05-28,True,False,False,Positive,92,38,1.99,1.99,0.0,True
520840,Gaming Accelerator 2,2016-09-22,True,False,False,Mixed,52,19,14.99,14.99,0.0,True
1760000,Patron - Mare Nostrum,2021-09-28,True,False,False,Mostly Negative,35,14,2.99,5.99,50.0,True
1553840,Super Bombinhas,2021-11-30,True,False,False,Positive,92,13,2.99,2.99,0.0,True
